Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 0.816 ms
Latência uRLLC (RTT local): 0.601 ms
Latência uRLLC (RTT local): 0.525 ms
Latência uRLLC (RTT local): 0.874 ms
Latência uRLLC (RTT local): 0.948 ms
Latência uRLLC (RTT local): 1.693 ms
Latência uRLLC (RTT local): 0.941 ms
Latência uRLLC (RTT local): 1.505 ms
Latência uRLLC (RTT local): 1.136 ms
Latência uRLLC (RTT local): 0.940 ms
Latência uRLLC (RTT local): 0.634 ms
Latência uRLLC (RTT local): 0.648 ms
Latência uRLLC (RTT local): 0.566 ms
Latência uRLLC (RTT local): 0.575 ms
Latência uRLLC (RTT local): 0.664 ms
Latência uRLLC (RTT local): 0.858 ms
Latência uRLLC (RTT local): 0.861 ms
Latência uRLLC (RTT local): 0.689 ms
Latência uRLLC (RTT local): 0.845 ms
Latência uRLLC (RTT local): 1.075 ms
Latência uRLLC (RTT local): 0.620 ms
Latência uRLLC (RTT local): 0.944 ms
Latência uRLLC (RTT local): 0.794 ms
Latência uRLLC (RTT local): 0.598 ms
Latência uRLLC (RTT local): 0.877 ms
Latência uRLLC (RTT local): 0.948 ms
Latência uRLLC (RTT local): 1.203 ms
Latência uRLLC (RTT local): 0.854 ms
Latência uRLLC (RTT local): 0.912 ms
Latência uRLLC (RTT local): 0.672 ms
Latência uRLLC (RTT local): 0.873 ms
Latência uRLLC (RTT local): 0.998 ms
Latência uRLLC (RTT local): 0.690 ms
Latência uRLLC (RTT local): 0.761 ms
Latência uRLLC (RTT local): 0.741 ms
Latência uRLLC (RTT local): 0.657 ms
Latência uRLLC (RTT local): 0.556 ms
Latência uRLLC (RTT local): 0.562 ms
Latência uRLLC (RTT local): 0.632 ms
Latência uRLLC (RTT local): 0.644 ms
Latência uRLLC (RTT local): 0.803 ms
Latência uRLLC (RTT local): 0.503 ms
Latência uRLLC (RTT local): 0.788 ms
Latência uRLLC (RTT local): 0.601 ms
Latência uRLLC (RTT local): 0.535 ms
Latência uRLLC (RTT local): 0.539 ms
Latência uRLLC (RTT local): 0.451 ms
Latência uRLLC (RTT local): 1.139 ms
Latência uRLLC (RTT local): 0.465 ms
Latência uRLLC (RTT local): 0.538 ms
Latência uRLLC (RTT local): 0.796 ms
Latência uRLLC (RTT local): 1.089 ms
Latência uRLLC (RTT local): 0.829 ms
Latência uRLLC (RTT local): 0.785 ms
Latência uRLLC (RTT local): 0.418 ms
Latência uRLLC (RTT local): 0.622 ms
Latência uRLLC (RTT local): 0.637 ms
Latência uRLLC (RTT local): 0.554 ms
Latência uRLLC (RTT local): 1.212 ms
Latência uRLLC (RTT local): 0.551 ms
Latência uRLLC (RTT local): 1.014 ms
Latência uRLLC (RTT local): 0.689 ms
Latência uRLLC (RTT local): 0.861 ms
Latência uRLLC (RTT local): 0.831 ms
Latência uRLLC (RTT local): 0.714 ms
Latência uRLLC (RTT local): 0.466 ms
Latência uRLLC (RTT local): 0.456 ms
Latência uRLLC (RTT local): 0.608 ms
Latência uRLLC (RTT local): 0.431 ms
Latência uRLLC (RTT local): 0.812 ms
Latência uRLLC (RTT local): 1.041 ms
Latência uRLLC (RTT local): 1.146 ms
Latência uRLLC (RTT local): 0.757 ms
Latência uRLLC (RTT local): 1.096 ms
Latência uRLLC (RTT local): 0.710 ms
Latência uRLLC (RTT local): 0.649 ms
Latência uRLLC (RTT local): 0.746 ms
Latência uRLLC (RTT local): 0.613 ms
Latência uRLLC (RTT local): 0.576 ms
Latência uRLLC (RTT local): 1.097 ms
Latência uRLLC (RTT local): 0.567 ms
Latência uRLLC (RTT local): 1.320 ms
Latência uRLLC (RTT local): 0.556 ms
Latência uRLLC (RTT local): 1.214 ms
Latência uRLLC (RTT local): 2.069 ms
Latência uRLLC (RTT local): 0.785 ms
Latência uRLLC (RTT local): 1.198 ms
Latência uRLLC (RTT local): 0.792 ms
Latência uRLLC (RTT local): 1.062 ms
Latência uRLLC (RTT local): 0.556 ms
Latência uRLLC (RTT local): 0.807 ms
Latência uRLLC (RTT local): 0.917 ms
Latência uRLLC (RTT local): 0.832 ms
Latência uRLLC (RTT local): 0.834 ms
Latência uRLLC (RTT local): 0.909 ms
Latência uRLLC (RTT local): 0.498 ms
Latência uRLLC (RTT local): 0.804 ms
Latência uRLLC (RTT local): 0.638 ms
Latência uRLLC (RTT local): 0.732 ms
Latência uRLLC (RTT local): 1.021 ms
Latência uRLLC (RTT local): 0.766 ms
Latência uRLLC (RTT local): 0.561 ms
Latência uRLLC (RTT local): 0.741 ms
Latência uRLLC (RTT local): 1.204 ms
Latência uRLLC (RTT local): 1.851 ms
Latência uRLLC (RTT local): 0.637 ms
Latência uRLLC (RTT local): 0.443 ms
Latência uRLLC (RTT local): 0.645 ms
Latência uRLLC (RTT local): 0.637 ms
Latência uRLLC (RTT local): 0.678 ms
Latência uRLLC (RTT local): 0.572 ms
Latência uRLLC (RTT local): 0.655 ms
Latência uRLLC (RTT local): 0.505 ms
Latência uRLLC (RTT local): 0.859 ms
Latência uRLLC (RTT local): 2.103 ms
Latência uRLLC (RTT local): 0.575 ms
Latência uRLLC (RTT local): 0.612 ms
Latência uRLLC (RTT local): 1.054 ms
Latência uRLLC (RTT local): 0.685 ms
Latência uRLLC (RTT local): 0.659 ms
Latência uRLLC (RTT local): 1.140 ms
Latência uRLLC (RTT local): 0.852 ms
Latência uRLLC (RTT local): 1.007 ms
Latência uRLLC (RTT local): 0.852 ms
Latência uRLLC (RTT local): 0.779 ms
Latência uRLLC (RTT local): 1.109 ms
Latência uRLLC (RTT local): 0.782 ms
Latência uRLLC (RTT local): 0.508 ms
Latência uRLLC (RTT local): 0.575 ms
Latência uRLLC (RTT local): 0.873 ms
